timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,mfc_raw_requested_mln_min,mfc_rate_limited_mln_min,mfc_setpoint_mln_min,mfc_actual_mln_min,mfc_flow_used_mln_min,manual_mfc_override_enabled,manual_mfc_flow_mln_min,co2_supply_inst_umol_s,co2_supply_avg_umol_s,A_MFC_only_umol_s,A_MFC_only_smoothed_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,feedforward_flow_mln_min,raw_feedforward_flow_mln_min,dCdt_simple_ppm_s,dCdt_regression_ppm_s,dCdt_regression_short_ppm_s,storage_simple_umol_s,storage_regression_umol_s,storage_regression_short_umol_s,A_inst_umol_s,A_from_avg_supply_umol_s,A_regression_umol_s,A_regression_short_umol_s,A_smoothed_umol_s,A_regression_smoothed_umol_s,NE_regression_umol_s,A_inst_umol_m2_s,A_from_avg_supply_umol_m2_s,A_MFC_only_umol_m2_s,A_regression_umol_m2_s,A_smoothed_umol_m2_s,control_note
2026-05-16 22:28:24,6872.5,457.175,457.281,452.000,-5.281,12.919900,100.982000,51.510200,0.711270,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00702535,0.00081355,0.00055385,0.682837,0.079074,0.053832,-0.682837,-0.682837,-0.079074,-0.053832,-0.008224,-0.066160,0.079074,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:29,6878.0,457.435,457.338,452.000,-5.338,12.927000,100.980000,51.506800,0.712915,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00038656,0.00114619,-0.00066731,0.037572,0.111403,-0.064859,-0.037572,-0.037572,-0.111403,0.064859,0.010737,-0.066533,0.111403,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:35,6883.5,456.973,457.314,452.000,-5.314,12.916300,100.983000,51.510200,0.711761,18.000000,97.197078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00793293,0.00117633,-0.00068442,-0.771058,0.114335,-0.066524,0.771058,0.771058,-0.114335,0.066524,0.033199,-0.066912,0.114335,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:40,6889.0,457.284,457.312,452.000,-5.312,12.924100,100.982000,51.513500,0.712566,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00531103,0.00122535,-0.00130536,-0.516211,0.119100,-0.126876,0.516211,0.516211,-0.119100,0.126876,0.036175,-0.067968,0.119100,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:46,6894.5,457.047,457.380,452.000,-5.380,12.928800,100.979000,51.503500,0.712213,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00418496,0.00129458,0.00064847,-0.406750,0.125825,0.063027,0.406750,0.406750,-0.125825,-0.063027,0.025090,-0.069617,0.125825,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:51,6899.5,456.994,457.408,452.000,-5.408,12.912500,100.981000,51.506800,0.713107,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00600012,0.00153567,0.00323325,-0.583183,0.149259,0.314256,0.583183,0.583183,-0.149259,-0.314256,0.013656,-0.072518,0.149259,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:28:56,6905.0,457.387,457.364,452.000,-5.364,12.920100,100.980000,51.513500,0.713082,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00221853,0.00132561,0.00191168,0.215628,0.128842,0.185804,-0.215628,-0.215628,-0.128842,-0.185804,0.059397,-0.074373,0.128842,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:02,6910.5,457.276,457.330,452.000,-5.330,12.919300,100.979000,51.513500,0.710395,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00907595,0.00095247,0.00306088,0.882121,0.092573,0.297497,-0.882121,-0.882121,-0.092573,-0.297497,0.010040,-0.074990,0.092573,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:07,6916.0,457.464,457.327,452.000,-5.327,12.933100,100.978000,51.506800,0.713383,18.000000,97.192266,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01324418,0.00088307,0.00102498,1.287232,0.085828,0.099620,-1.287232,-1.287232,-0.085828,-0.099620,-0.044042,-0.076562,0.085828,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:13,6921.5,457.062,457.359,452.000,-5.359,12.929800,100.982000,51.510100,0.711134,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00154625,0.00122803,0.00158110,0.150289,0.119360,0.153677,-0.150289,-0.150289,-0.119360,-0.153677,-0.030740,-0.078990,0.119360,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:18,6927.0,457.867,457.412,452.000,-5.412,12.925000,100.979000,51.506800,0.711621,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00800016,0.00130701,0.00216091,0.777561,0.127032,0.210025,-0.777561,-0.777561,-0.127032,-0.210025,-0.067962,-0.081770,0.127032,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:24,6932.5,457.177,457.435,452.000,-5.435,12.921200,100.982000,51.503500,0.710584,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00626904,0.00105512,0.00188164,-0.609326,0.102554,0.182888,0.609326,0.609326,-0.102554,-0.182888,-0.071637,-0.084929,0.102554,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:29,6937.5,457.369,457.416,452.000,-5.416,12.916400,100.983000,51.500200,0.713576,18.000000,97.197078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00110927,0.00091958,0.00091866,-0.107817,0.089380,0.089291,0.107817,0.107817,-0.089380,-0.089291,-0.097482,-0.087318,0.089380,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:34,6943.0,457.469,457.374,452.000,-5.374,12.923300,100.981000,51.513500,0.712264,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00833630,0.00093523,0.00015076,0.810248,0.090900,0.014653,-0.810248,-0.810248,-0.090900,-0.014653,-0.103841,-0.089639,0.090900,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:40,6948.5,456.888,457.394,452.000,-5.394,12.918500,100.981000,51.506800,0.712967,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00665560,0.00110958,0.00141025,-0.646892,0.107846,0.137070,0.646892,0.646892,-0.107846,-0.137070,-0.051859,-0.092494,0.107846,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:45,6954.0,457.423,457.432,452.000,-5.432,12.911700,100.981000,51.506800,0.711897,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00631945,0.00132312,0.00320848,0.614220,0.128601,0.311848,-0.614220,-0.614220,-0.128601,-0.311848,-0.003904,-0.095231,0.128601,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:51,6959.5,457.055,457.412,452.000,-5.412,12.909900,100.985000,51.506800,0.711656,18.000000,97.199003,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01243744,0.00100289,0.00293569,1.208907,0.097480,0.285346,-1.208907,-1.208907,-0.097480,-0.285346,-0.050230,-0.096645,0.097480,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:29:56,6965.0,457.592,457.418,452.000,-5.418,12.926900,100.984000,51.506800,0.712941,18.000000,97.198041,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00494136,0.00061138,-0.00031993,0.480290,0.059425,-0.031097,-0.480290,-0.480290,-0.059425,0.031097,-0.152388,-0.097058,0.059425,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:01,6970.0,457.831,457.408,452.000,-5.408,12.917700,100.981000,51.510200,0.712249,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00932792,0.00093424,0.00024597,0.906628,0.090804,0.023907,-0.906628,-0.906628,-0.090804,-0.023907,-0.133894,-0.098730,0.090804,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:07,6975.5,457.192,457.376,452.000,-5.376,12.916100,100.979000,51.506800,0.713450,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00457151,0.00085398,-0.00022353,-0.444320,0.083001,-0.021726,0.444320,0.444320,-0.083001,0.021726,-0.116975,-0.099746,0.083001,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:12,6981.0,457.578,457.448,452.000,-5.448,12.910200,100.980000,51.500200,0.711717,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00867245,0.00096592,0.00130469,0.842911,0.093882,0.126808,-0.842911,-0.842911,-0.093882,-0.126808,-0.146437,-0.101818,0.093882,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:18,6986.5,457.913,457.530,452.000,-5.530,12.906500,100.980000,51.506800,0.713292,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00077312,0.00133913,0.00324761,0.075143,0.130156,0.315648,-0.075143,-0.075143,-0.130156,-0.315648,-0.097548,-0.104070,0.130156,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:23,6992.0,457.565,457.558,452.000,-5.558,12.908400,100.980000,51.506800,0.712661,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00652113,0.00176803,0.00473279,0.633816,0.171842,0.460000,-0.633816,-0.633816,-0.171842,-0.460000,-0.094047,-0.106480,0.171842,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:29,6997.5,457.255,457.568,452.000,-5.568,12.940200,100.981000,51.503500,0.711555,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00211769,0.00176786,0.00336334,-0.205829,0.171827,0.326900,0.205829,0.205829,-0.171827,-0.326900,-0.077245,-0.108959,0.171827,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:34,7002.5,457.464,457.578,452.000,-5.578,12.913000,100.981000,51.503500,0.712474,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00008404,0.00183090,0.00261606,-0.008168,0.177955,0.254269,0.008168,0.008168,-0.177955,-0.254269,-0.115108,-0.111641,0.177955,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:39,7007.9,457.901,457.523,452.000,-5.523,12.907000,100.981000,51.500200,0.712178,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01702582,0.00147617,0.00368789,1.654827,0.143476,0.358445,-1.654827,-1.654827,-0.143476,-0.358445,-0.202388,-0.112964,0.143476,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:44,7013.0,457.253,457.477,452.000,-5.477,12.904000,100.983000,51.500200,0.715302,18.000000,97.197078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00905916,0.00153584,0.00308043,-0.880524,0.149279,0.299409,0.880524,0.880524,-0.149279,-0.299409,-0.233367,-0.115083,0.149279,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:49,7018.0,457.209,457.530,452.000,-5.530,12.905300,100.981000,51.503500,0.711161,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00428580,0.00170359,0.00281485,-0.416559,0.165580,0.273590,0.416559,0.416559,-0.165580,-0.273590,-0.202271,-0.118094,0.165580,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:54,7023.0,458.076,457.535,452.000,-5.535,12.913800,100.981000,51.510200,0.712093,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01166410,0.00173894,0.00151845,1.133694,0.169017,0.147586,-1.133694,-1.133694,-0.169017,-0.147586,-0.218373,-0.121306,0.169017,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:30:59,7028.0,457.625,457.594,452.000,-5.594,12.912900,100.978000,51.506800,0.712722,18.000000,97.192266,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00105884,0.00190490,0.00130508,0.102911,0.185142,0.126844,-0.102911,-0.102911,-0.185142,-0.126844,-0.220707,-0.123939,0.185142,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:05,7033.5,457.715,457.622,452.000,-5.622,12.912200,100.981000,51.500200,0.712375,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00183197,0.00192776,0.00139328,0.178059,0.187369,0.135420,-0.178059,-0.178059,-0.187369,-0.135420,-0.254604,-0.126548,0.187369,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:10,7039.0,457.756,457.599,452.000,-5.599,12.910300,100.980000,51.506800,0.711533,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00445387,0.00186897,0.00052830,0.432890,0.181653,0.051347,-0.432890,-0.432890,-0.181653,-0.051347,-0.288500,-0.128782,0.181653,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:16,7044.5,456.943,457.617,452.000,-5.617,12.903300,100.979000,51.503500,0.712832,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00816823,0.00213458,0.00158335,-0.793897,0.207467,0.153891,0.793897,0.793897,-0.207467,-0.153891,-0.274674,-0.131698,0.207467,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:21,7050.0,458.123,457.525,452.000,-5.525,12.916100,100.979000,51.506800,0.711917,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00645390,0.00184494,0.00006053,0.627276,0.179316,0.005883,-0.627276,-0.627276,-0.179316,-0.005883,-0.317904,-0.132771,0.179316,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:27,7055.5,457.353,457.537,452.000,-5.537,12.906300,100.978000,51.510100,0.712764,18.000000,97.192266,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00889108,0.00170668,0.00214946,0.864145,0.165876,0.208911,-0.864145,-0.864145,-0.165876,-0.208911,-0.341066,-0.134094,0.165876,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:32,7060.5,457.864,457.573,452.000,-5.573,12.908500,100.980000,51.506900,0.711954,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01529468,0.00160856,0.00160685,1.486554,0.156343,0.156177,-1.486554,-1.486554,-0.156343,-0.156177,-0.362653,-0.136371,0.156343,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:37,7066.0,457.667,457.632,452.000,-5.632,12.892100,100.980000,51.513500,0.714638,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00989935,0.00179198,0.00186503,0.962159,0.174170,0.181270,-0.962159,-0.962159,-0.174170,-0.181270,-0.351043,-0.139526,0.174170,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:43,7071.5,457.909,457.701,452.000,-5.701,12.908800,100.982000,51.510200,0.711188,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00346224,0.00205938,0.00230230,0.336516,0.200164,0.223774,-0.336516,-0.336516,-0.200164,-0.223774,-0.357694,-0.142412,0.200164,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:48,7077.0,458.128,457.731,452.000,-5.731,12.908800,100.979000,51.516800,0.711101,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01010104,0.00229279,0.00328227,0.981752,0.222843,0.319015,-0.981752,-0.981752,-0.222843,-0.319015,-0.364986,-0.145834,0.222843,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:54,7082.5,457.984,457.730,452.000,-5.730,12.904300,100.979000,51.503500,0.712552,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00154625,0.00240984,0.00308218,-0.150285,0.234220,0.299567,0.150285,0.150285,-0.234220,-0.299567,-0.381381,-0.150536,0.234220,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:31:59,7087.5,457.737,457.713,452.000,-5.713,12.911600,100.983000,51.500200,0.712676,18.000000,97.197078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00188239,0.00217537,0.00373321,0.182963,0.211440,0.362857,-0.182963,-0.182963,-0.211440,-0.362857,-0.391766,-0.154895,0.211440,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:04,7093.0,457.005,457.714,452.000,-5.714,12.900400,100.981000,51.506900,0.712529,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.01193300,0.00217028,0.00494957,-1.159830,0.210941,0.481075,1.159830,1.159830,-0.210941,-0.481075,-0.321406,-0.159183,0.210941,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:10,7098.5,457.643,457.689,452.000,-5.689,12.910000,100.979000,51.503500,0.713984,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00189920,0.00218438,0.00318563,-0.184589,0.212307,0.309622,0.184589,0.184589,-0.212307,-0.309622,-0.337917,-0.162913,0.212307,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:15,7104.0,457.828,457.697,452.000,-5.697,12.910800,100.982000,51.506800,0.711539,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.01487449,0.00237368,0.00492770,1.445742,0.230713,0.478954,-1.445742,-1.445742,-0.230713,-0.478954,-0.367614,-0.166560,0.230713,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:21,7109.5,457.682,457.763,452.000,-5.763,12.913300,100.981000,51.503500,0.711993,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00741204,0.00221169,0.00151906,-0.720414,0.214966,0.147645,0.720414,0.720414,-0.214966,-0.147645,-0.298709,-0.170756,0.214966,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:26,7115.0,457.777,457.731,452.000,-5.731,12.905800,100.978000,51.506800,0.711626,18.000000,97.192266,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00712619,0.00175317,0.00061100,0.692610,0.170395,0.059385,-0.692610,-0.692610,-0.170395,-0.059385,-0.306292,-0.174719,0.170395,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:32,7120.5,457.894,457.777,452.000,-5.777,12.902300,100.979000,51.506800,0.712972,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00420176,0.00194401,0.00026783,0.408383,0.188944,0.026031,-0.408383,-0.408383,-0.188944,-0.026031,-0.288498,-0.178224,0.188944,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:37,7126.0,457.431,457.760,452.000,-5.760,12.910100,100.984000,51.513500,0.712364,18.000000,97.198041,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00721022,0.00182710,0.00087604,-0.700820,0.177591,0.085149,0.700820,0.700820,-0.177591,-0.085149,-0.279337,-0.181603,0.177591,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:42,7131.0,457.462,457.740,452.000,-5.740,12.900800,100.981000,51.503500,0.711724,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00751278,0.00174671,0.00075689,-0.730205,0.169772,0.073566,0.730205,0.730205,-0.169772,-0.073566,-0.223154,-0.184313,0.169772,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:48,7136.5,457.419,457.769,452.000,-5.769,12.901600,100.980000,51.506800,0.712632,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.01191620,0.00189773,0.00070601,-1.158186,0.184448,0.068621,1.158186,1.158186,-0.184448,-0.068621,-0.179107,-0.186252,0.184448,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:53,7142.0,457.324,457.828,452.000,-5.828,12.896400,100.976000,51.496900,0.711098,18.000000,97.190341,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.01109266,0.00235982,0.00373890,-1.078099,0.229351,0.363385,1.078099,1.078099,-0.229351,-0.363385,-0.117967,-0.188306,0.229351,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:32:59,7147.5,457.594,457.778,452.000,-5.778,12.898300,100.983000,51.506800,0.711902,18.000000,97.197078,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.00097481,0.00193719,0.00103289,-0.094749,0.188289,0.100394,0.094749,0.094749,-0.188289,-0.100394,-0.121934,-0.188894,0.188289,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:33:04,7153.0,457.796,457.810,452.000,-5.810,12.903700,100.982000,51.510100,0.711484,18.000000,97.196116,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.02060580,0.00196575,0.00221392,2.002803,0.191063,0.215185,-2.002803,-2.002803,-0.191063,-0.215185,-0.193755,-0.189362,0.191063,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:33:10,7158.5,457.602,457.823,452.000,-5.823,12.903800,100.980000,51.506800,0.711606,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00542877,0.00198340,0.00115147,0.527645,0.192775,0.111916,-0.527645,-0.527645,-0.192775,-0.111916,-0.153498,-0.191123,0.192775,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:33:15,7164.0,457.451,457.760,452.000,-5.760,12.895300,100.980000,51.503500,0.713641,18.000000,97.194191,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,-0.01421877,0.00164264,0.00022123,-1.381982,0.159655,0.021502,1.381982,1.381982,-0.159655,-0.021502,-0.135589,-0.191493,0.159655,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:33:21,7169.5,457.753,457.757,452.000,-5.757,12.900600,100.981000,51.503500,0.712360,18.000000,97.195153,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00310931,0.00149922,0.00026502,0.302210,0.145717,0.025758,-0.302210,-0.302210,-0.145717,-0.025758,-0.161259,-0.190784,0.145717,,,,,,final safety clamp; high CO2 cutoff
2026-05-16 22:33:26,7174.5,458.248,457.756,452.000,-5.756,12.896400,100.979000,51.503500,0.714981,18.000000,97.193228,0.000000,0.000000,0.000000,0.000000,0.000000,0,0.000000,0.000000,0.000000,0.000000,0.000000,0.000000,0.021141,0.000000,0.000000,0.00791613,0.00150410,-0.00047821,0.769394,0.146189,-0.046479,-0.769394,-0.769394,-0.146189,0.046479,-0.148248,-0.189968,0.146189,,,,,,final safety clamp; high CO2 cutoff
