pc_received_time,device,timestamp,epoch,time_label,elapsed_s,temp_c,rh_percent,co2_ppm,pressure_hpa,vpd_kpa,air_velocity_ms,par_raw,par_umol_m2_s,fan_speed_percent,fan_rpm,fan_dac_v
2026-05-16 20:00:18,DREAM_Sensors_2,2026-05-16 20:00:17,1778961617,20:00:17,5823.8,22.62,31.33,435.0,1008.33,1.886,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:19,DREAM_Sensors_1,2026-05-16 20:00:18,1778961618,20:00:18,5843.9,20.25,73.08,566.0,1008.74,0.639,0.093,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:19,DREAM_Sensors_4,2026-05-16 20:00:18,1778961618,20:00:18,5819.6,18.53,NAN,NAN,1008.83,NAN,1.321,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:00:21,DREAM_Sensors_4,2026-05-16 20:00:20,1778961620,20:00:20,5821.2,18.52,NAN,NAN,1008.84,NAN,1.539,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:00:22,DREAM_Sensors_4,2026-05-16 20:00:21,1778961621,20:00:21,5822.6,18.53,NAN,NAN,1008.83,NAN,1.404,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:00:22,DREAM_BotFan_1,2026-05-16 20:00:21,1778961621,2026-05-16 20:00:21,21025.1,15.31,93.99,455.0,NAN,0.105,NAN,NAN,NAN,91.0,5750.4,9.1
2026-05-16 20:00:23,DREAM_Sensors_3,2026-05-16 20:00:23,1778961623,20:00:23,5843.6,22.91,62.02,477.0,NAN,1.062,0.098,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:24,DREAM_Sensors_2,2026-05-16 20:00:22,1778961622,20:00:22,5828.8,22.66,31.31,436.0,1008.38,1.891,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:24,DREAM_Sensors_4,2026-05-16 20:00:22,1778961622,20:00:22,5823.9,18.53,NAN,NAN,1008.86,NAN,1.456,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:00:24,DREAM_Sensors_1,2026-05-16 20:00:23,1778961623,20:00:23,5848.9,20.25,73.13,566.0,1008.74,0.638,0.000,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:25,DREAM_Sensors_4,2026-05-16 20:00:24,1778961624,20:00:24,5825.8,18.53,NAN,NAN,1008.84,NAN,1.278,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:00:27,DREAM_Sensors_4,2026-05-16 20:00:26,1778961626,20:00:26,5827.2,18.53,NAN,NAN,1008.87,NAN,1.330,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:28,DREAM_Sensors_4,2026-05-16 20:00:27,1778961627,20:00:27,5828.5,18.53,NAN,NAN,1008.81,NAN,1.552,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:28,DREAM_Sensors_3,2026-05-16 20:00:28,1778961628,20:00:28,5848.6,22.90,61.97,478.0,NAN,1.062,0.068,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:28,DREAM_Sensors_2,2026-05-16 20:00:27,1778961627,20:00:27,5833.8,22.71,31.27,437.0,1008.49,1.897,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:29,DREAM_Sensors_1,2026-05-16 20:00:28,1778961628,20:00:28,5853.9,20.26,73.14,564.0,1008.74,0.638,0.013,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:29,DREAM_BotFan_1,2026-05-16 20:00:26,1778961626,2026-05-16 20:00:26,21030.1,15.31,93.97,460.0,NAN,0.105,NAN,NAN,NAN,91.0,6068.0,9.1
2026-05-16 20:00:29,DREAM_Sensors_4,2026-05-16 20:00:29,1778961629,20:00:29,5830.2,18.54,NAN,NAN,1008.82,NAN,1.531,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:31,DREAM_Sensors_4,2026-05-16 20:00:30,1778961630,20:00:30,5831.4,18.53,NAN,NAN,1008.87,NAN,0.930,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:32,DREAM_BotFan_1,2026-05-16 20:00:31,1778961631,2026-05-16 20:00:31,21035.1,15.32,93.98,450.0,NAN,0.105,NAN,NAN,NAN,91.0,5851.4,9.1
2026-05-16 20:00:32,DREAM_Sensors_4,2026-05-16 20:00:31,1778961631,20:00:31,5832.8,18.53,NAN,NAN,1008.83,NAN,1.417,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:33,DREAM_Sensors_3,2026-05-16 20:00:33,1778961633,20:00:33,5853.6,22.93,61.99,478.0,NAN,1.064,0.217,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:33,DREAM_Sensors_2,2026-05-16 20:00:32,1778961632,20:00:32,5838.8,22.76,31.34,436.0,1008.45,1.901,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:33,DREAM_Sensors_1,2026-05-16 20:00:33,1778961633,20:00:33,5858.9,20.26,73.09,564.0,1008.75,0.640,0.073,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:34,DREAM_Sensors_4,2026-05-16 20:00:33,1778961633,20:00:33,5834.4,18.54,NAN,NAN,1008.85,NAN,1.491,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:35,DREAM_Sensors_4,2026-05-16 20:00:34,1778961634,20:00:34,5835.8,18.54,NAN,NAN,1008.84,NAN,1.519,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:36,DREAM_Sensors_4,2026-05-16 20:00:36,1778961636,20:00:36,5837.1,18.54,NAN,NAN,1008.83,NAN,1.315,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:37,DREAM_BotFan_1,2026-05-16 20:00:36,1778961636,2026-05-16 20:00:36,21040.1,15.33,93.99,448.0,NAN,0.105,NAN,NAN,NAN,91.0,6180.5,9.1
2026-05-16 20:00:38,DREAM_Sensors_4,2026-05-16 20:00:37,1778961637,20:00:37,5838.7,18.54,NAN,NAN,1008.85,NAN,1.308,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:38,DREAM_Sensors_2,2026-05-16 20:00:37,1778961637,20:00:37,5843.8,22.79,31.32,436.0,1008.42,1.905,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:39,DREAM_Sensors_1,2026-05-16 20:00:38,1778961638,20:00:38,5863.9,20.27,73.12,565.0,1008.75,0.639,0.000,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:39,DREAM_Sensors_3,2026-05-16 20:00:38,1778961638,20:00:38,5858.6,22.90,61.94,478.0,NAN,1.063,0.071,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:40,DREAM_Sensors_4,2026-05-16 20:00:39,1778961639,20:00:39,5840.1,18.54,NAN,NAN,1008.81,NAN,1.214,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:41,DREAM_Sensors_4,2026-05-16 20:00:40,1778961640,20:00:40,5841.5,18.54,NAN,NAN,1008.86,NAN,1.480,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:42,DREAM_BotFan_1,2026-05-16 20:00:41,1778961641,2026-05-16 20:00:41,21045.1,15.33,94.02,446.0,NAN,0.104,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:00:42,DREAM_Sensors_4,2026-05-16 20:00:41,1778961641,20:00:41,5842.8,18.54,NAN,NAN,1008.84,NAN,1.318,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:43,DREAM_Sensors_2,2026-05-16 20:00:42,1778961642,20:00:42,5848.8,22.82,31.33,437.0,1008.36,1.909,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:44,DREAM_Sensors_1,2026-05-16 20:00:43,1778961643,20:00:43,5868.9,20.27,73.12,566.0,1008.75,0.639,0.098,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:44,DREAM_Sensors_4,2026-05-16 20:00:43,1778961643,20:00:43,5844.2,18.53,NAN,NAN,1008.82,NAN,1.140,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:45,DREAM_Sensors_3,2026-05-16 20:00:43,1778961643,20:00:43,5863.6,22.90,61.94,478.0,NAN,1.063,0.053,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:45,DREAM_Sensors_4,2026-05-16 20:00:44,1778961644,20:00:44,5845.8,18.53,NAN,NAN,1008.81,NAN,1.597,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:46,DREAM_Sensors_4,2026-05-16 20:00:46,1778961646,20:00:46,5847.2,18.53,NAN,NAN,1008.81,NAN,1.485,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:47,DREAM_BotFan_1,2026-05-16 20:00:46,1778961646,2026-05-16 20:00:46,21050.1,15.34,94.02,451.0,NAN,0.104,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:00:48,DREAM_Sensors_4,2026-05-16 20:00:47,1778961647,20:00:47,5848.4,18.54,NAN,NAN,1008.84,NAN,1.552,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:48,DREAM_Sensors_2,2026-05-16 20:00:47,1778961647,20:00:47,5853.8,22.86,31.29,438.0,1008.37,1.914,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:49,DREAM_Sensors_1,2026-05-16 20:00:48,1778961648,20:00:48,5873.9,20.27,73.05,566.0,1008.75,0.641,0.000,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:49,DREAM_Sensors_4,2026-05-16 20:00:48,1778961648,20:00:48,5849.8,18.53,NAN,NAN,1008.82,NAN,1.595,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:50,DREAM_Sensors_3,2026-05-16 20:00:48,1778961648,20:00:48,5868.6,22.92,61.99,478.0,NAN,1.063,0.063,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:50,DREAM_Sensors_4,2026-05-16 20:00:50,1778961650,20:00:50,5851.2,18.54,NAN,NAN,1008.81,NAN,1.494,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:52,DREAM_Sensors_4,2026-05-16 20:00:51,1778961651,20:00:51,5852.4,18.54,NAN,NAN,1008.84,NAN,1.109,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:52,DREAM_BotFan_1,2026-05-16 20:00:51,1778961651,2026-05-16 20:00:51,21055.1,15.31,94.06,446.0,NAN,0.103,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:00:53,DREAM_Sensors_3,2026-05-16 20:00:53,1778961653,20:00:53,5873.6,22.93,61.94,480.0,NAN,1.065,0.078,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:53,DREAM_Sensors_2,2026-05-16 20:00:52,1778961652,20:00:52,5858.8,22.88,31.27,437.0,1008.4,1.916,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:53,DREAM_Sensors_4,2026-05-16 20:00:53,1778961653,20:00:53,5854.1,18.54,NAN,NAN,1008.84,NAN,1.099,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:54,DREAM_Sensors_1,2026-05-16 20:00:53,1778961653,20:00:53,5878.9,20.28,73.05,566.0,1008.75,0.641,0.000,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:55,DREAM_Sensors_4,2026-05-16 20:00:54,1778961654,20:00:54,5855.4,18.54,NAN,NAN,1008.82,NAN,1.415,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:56,DREAM_Sensors_4,2026-05-16 20:00:55,1778961655,20:00:55,5856.8,18.54,NAN,NAN,1008.87,NAN,1.257,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:57,DREAM_BotFan_1,2026-05-16 20:00:56,1778961656,2026-05-16 20:00:56,21060.1,15.31,94.05,446.0,NAN,0.104,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:00:58,DREAM_Sensors_4,2026-05-16 20:00:57,1778961657,20:00:57,5858.2,18.53,NAN,NAN,1008.82,NAN,1.494,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:00:58,DREAM_Sensors_3,2026-05-16 20:00:58,1778961658,20:00:58,5878.6,22.94,61.98,480.0,NAN,1.064,0.068,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:58,DREAM_Sensors_2,2026-05-16 20:00:57,1778961657,20:00:57,5863.8,22.89,31.29,437.0,1008.33,1.917,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:59,DREAM_Sensors_1,2026-05-16 20:00:58,1778961658,20:00:58,5883.9,20.28,73.02,569.0,1008.74,0.642,0.101,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:00:59,DREAM_Sensors_4,2026-05-16 20:00:58,1778961658,20:00:58,5859.5,18.53,NAN,NAN,1008.78,NAN,1.369,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:01:00,DREAM_Sensors_4,2026-05-16 20:00:59,1778961659,20:00:59,5860.8,18.53,NAN,NAN,1008.77,NAN,1.460,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:01:02,DREAM_Sensors_4,2026-05-16 20:01:01,1778961661,20:01:01,5862.2,18.53,NAN,NAN,1008.8,NAN,1.538,496.0,706.1,NAN,NAN,NAN
2026-05-16 20:01:02,DREAM_BotFan_1,2026-05-16 20:01:01,1778961661,2026-05-16 20:01:01,21065.1,15.32,94.06,448.0,NAN,0.103,NAN,NAN,NAN,91.0,5851.4,9.1
2026-05-16 20:01:03,DREAM_Sensors_4,2026-05-16 20:01:02,1778961662,20:01:02,5863.5,18.53,NAN,NAN,1008.84,NAN,1.414,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:03,DREAM_Sensors_3,2026-05-16 20:01:03,1778961663,20:01:03,5883.6,22.95,61.97,481.0,NAN,1.065,0.103,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:03,DREAM_Sensors_2,2026-05-16 20:01:02,1778961662,20:01:02,5868.8,22.89,31.30,437.0,1008.27,1.917,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:03,DREAM_Sensors_1,2026-05-16 20:01:03,1778961663,20:01:03,5888.9,20.28,72.98,572.0,1008.74,0.643,0.121,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:04,DREAM_Sensors_4,2026-05-16 20:01:04,1778961664,20:01:04,5865.2,18.53,NAN,NAN,1008.8,NAN,1.085,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:06,DREAM_Sensors_4,2026-05-16 20:01:05,1778961665,20:01:05,5866.4,18.54,NAN,NAN,1008.84,NAN,1.487,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:07,DREAM_Sensors_4,2026-05-16 20:01:06,1778961666,20:01:06,5867.8,18.54,NAN,NAN,1008.79,NAN,1.614,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:08,DREAM_Sensors_3,2026-05-16 20:01:08,1778961668,20:01:08,5888.6,22.94,61.96,481.0,NAN,1.065,0.048,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:08,DREAM_Sensors_2,2026-05-16 20:01:07,1778961667,20:01:07,5873.8,22.88,31.29,440.0,1008.24,1.916,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:08,DREAM_Sensors_1,2026-05-16 20:01:08,1778961668,20:01:08,5893.9,20.28,72.99,573.0,1008.73,0.642,0.060,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:09,DREAM_Sensors_4,2026-05-16 20:01:08,1778961668,20:01:08,5869.2,18.54,NAN,NAN,1008.82,NAN,1.699,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:09,DREAM_BotFan_1,2026-05-16 20:01:07,1778961667,2026-05-16 20:01:07,21070.7,15.34,94.05,451.0,NAN,0.104,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:01:10,DREAM_Sensors_4,2026-05-16 20:01:09,1778961669,20:01:09,5870.5,18.54,NAN,NAN,1008.82,NAN,1.545,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:11,DREAM_Sensors_4,2026-05-16 20:01:10,1778961670,20:01:10,5871.9,18.54,NAN,NAN,1008.83,NAN,1.559,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:13,DREAM_Sensors_4,2026-05-16 20:01:12,1778961672,20:01:12,5873.4,18.54,NAN,NAN,1008.8,NAN,1.558,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:13,DREAM_BotFan_1,2026-05-16 20:01:12,1778961672,2026-05-16 20:01:12,21075.6,15.31,94.06,448.0,NAN,0.103,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:01:13,DREAM_Sensors_3,2026-05-16 20:01:13,1778961673,20:01:13,5893.6,22.95,61.94,481.0,NAN,1.066,0.083,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:13,DREAM_Sensors_2,2026-05-16 20:01:12,1778961672,20:01:12,5878.8,22.86,31.34,440.0,1008.26,1.913,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:14,DREAM_Sensors_1,2026-05-16 20:01:13,1778961673,20:01:13,5898.9,20.28,73.06,575.0,1008.73,0.641,0.086,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:14,DREAM_Sensors_4,2026-05-16 20:01:13,1778961673,20:01:13,5874.8,18.54,NAN,NAN,1008.85,NAN,1.412,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:16,DREAM_Sensors_4,2026-05-16 20:01:15,1778961675,20:01:15,5876.2,18.54,NAN,NAN,1008.82,NAN,1.570,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:17,DREAM_Sensors_4,2026-05-16 20:01:16,1778961676,20:01:16,5877.5,18.56,NAN,NAN,1008.87,NAN,1.662,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:18,DREAM_BotFan_1,2026-05-16 20:01:17,1778961677,2026-05-16 20:01:17,21080.6,15.33,94.08,445.0,NAN,0.103,NAN,NAN,NAN,91.0,6068.0,9.1
2026-05-16 20:01:18,DREAM_Sensors_4,2026-05-16 20:01:17,1778961677,20:01:17,5878.9,18.54,NAN,NAN,1008.84,NAN,1.360,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:18,DREAM_Sensors_3,2026-05-16 20:01:18,1778961678,20:01:18,5898.6,22.94,61.96,480.0,NAN,1.065,0.053,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:18,DREAM_Sensors_2,2026-05-16 20:01:17,1778961677,20:01:17,5883.8,22.85,31.32,441.0,1008.21,1.912,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:19,DREAM_Sensors_1,2026-05-16 20:01:18,1778961678,20:01:18,5903.9,20.28,73.13,574.0,1008.73,0.640,0.093,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:20,DREAM_Sensors_4,2026-05-16 20:01:19,1778961679,20:01:19,5880.2,18.54,NAN,NAN,1008.82,NAN,1.208,495.0,704.7,NAN,NAN,NAN
2026-05-16 20:01:21,DREAM_Sensors_4,2026-05-16 20:01:20,1778961680,20:01:20,5881.6,18.57,NAN,NAN,1008.89,NAN,1.248,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:22,DREAM_Sensors_4,2026-05-16 20:01:21,1778961681,20:01:21,5882.9,18.54,NAN,NAN,1008.84,NAN,1.471,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:23,DREAM_BotFan_1,2026-05-16 20:01:22,1778961682,2026-05-16 20:01:22,21085.7,15.33,94.08,454.0,NAN,0.103,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:01:23,DREAM_Sensors_3,2026-05-16 20:01:23,1778961683,20:01:23,5903.6,22.97,61.92,481.0,NAN,1.068,0.058,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:23,DREAM_Sensors_2,2026-05-16 20:01:22,1778961682,20:01:22,5888.8,22.81,31.29,441.0,1008.14,1.908,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:24,DREAM_Sensors_1,2026-05-16 20:01:23,1778961683,20:01:23,5908.9,20.29,73.10,573.0,1008.72,0.640,0.033,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:24,DREAM_Sensors_4,2026-05-16 20:01:23,1778961683,20:01:23,5884.2,18.54,NAN,NAN,1008.86,NAN,1.242,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:25,DREAM_Sensors_4,2026-05-16 20:01:24,1778961684,20:01:24,5885.7,18.55,NAN,NAN,1008.8,NAN,1.624,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:26,DREAM_Sensors_4,2026-05-16 20:01:25,1778961685,20:01:25,5886.9,18.54,NAN,NAN,1008.82,NAN,1.346,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:28,DREAM_BotFan_1,2026-05-16 20:01:27,1778961687,2026-05-16 20:01:27,21090.6,15.34,94.05,452.0,NAN,0.104,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:01:28,DREAM_Sensors_4,2026-05-16 20:01:27,1778961687,20:01:27,5888.3,18.54,NAN,NAN,1008.84,NAN,1.149,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:28,DREAM_Sensors_3,2026-05-16 20:01:28,1778961688,20:01:28,5908.6,22.97,61.91,480.0,NAN,1.068,0.010,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:28,DREAM_Sensors_2,2026-05-16 20:01:27,1778961687,20:01:27,5893.8,22.77,31.27,441.0,1008.12,1.904,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:29,DREAM_Sensors_1,2026-05-16 20:01:28,1778961688,20:01:28,5913.9,20.29,73.03,573.0,1008.72,0.642,0.065,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:29,DREAM_Sensors_4,2026-05-16 20:01:28,1778961688,20:01:28,5889.7,18.54,NAN,NAN,1008.81,NAN,1.391,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:30,DREAM_Sensors_4,2026-05-16 20:01:29,1778961689,20:01:29,5891.1,18.54,NAN,NAN,1008.84,NAN,1.459,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:32,DREAM_Sensors_4,2026-05-16 20:01:31,1778961691,20:01:31,5892.4,18.54,NAN,NAN,1008.84,NAN,1.383,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:33,DREAM_Sensors_4,2026-05-16 20:01:32,1778961692,20:01:32,5893.7,18.55,NAN,NAN,1008.84,NAN,1.203,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:33,DREAM_Sensors_3,2026-05-16 20:01:33,1778961693,20:01:33,5913.6,22.96,61.91,480.0,NAN,1.068,0.043,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:33,DREAM_Sensors_2,2026-05-16 20:01:32,1778961692,20:01:32,5898.8,22.73,31.35,440.0,1008.09,1.897,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:34,DREAM_Sensors_1,2026-05-16 20:01:33,1778961693,20:01:33,5918.9,20.29,73.03,575.0,1008.73,0.642,0.096,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:34,DREAM_BotFan_1,2026-05-16 20:01:32,1778961692,2026-05-16 20:01:32,21095.7,15.36,94.09,456.0,NAN,0.103,NAN,NAN,NAN,91.0,5955.9,9.1
2026-05-16 20:01:34,DREAM_Sensors_4,2026-05-16 20:01:33,1778961693,20:01:33,5895.1,18.54,NAN,NAN,1008.86,NAN,1.676,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:36,DREAM_Sensors_4,2026-05-16 20:01:35,1778961695,20:01:35,5896.4,18.54,NAN,NAN,1008.82,NAN,1.595,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:37,DREAM_Sensors_4,2026-05-16 20:01:36,1778961696,20:01:36,5897.8,18.54,NAN,NAN,1008.84,NAN,1.463,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:38,DREAM_BotFan_1,2026-05-16 20:01:37,1778961697,2026-05-16 20:01:37,21100.6,15.35,94.12,453.0,NAN,0.103,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:01:38,DREAM_Sensors_3,2026-05-16 20:01:38,1778961698,20:01:38,5918.6,22.99,61.90,480.0,NAN,1.070,0.060,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:38,DREAM_Sensors_2,2026-05-16 20:01:37,1778961697,20:01:37,5903.8,22.70,31.32,442.0,1008.11,1.894,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:38,DREAM_Sensors_4,2026-05-16 20:01:38,1778961698,20:01:38,5899.2,18.54,NAN,NAN,1008.86,NAN,1.550,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:39,DREAM_Sensors_1,2026-05-16 20:01:38,1778961698,20:01:38,5923.9,20.29,73.06,577.0,1008.73,0.642,0.048,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:40,DREAM_Sensors_4,2026-05-16 20:01:39,1778961699,20:01:39,5900.4,18.55,NAN,NAN,1008.84,NAN,1.550,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:41,DREAM_Sensors_4,2026-05-16 20:01:40,1778961700,20:01:40,5901.8,18.55,NAN,NAN,1008.86,NAN,1.476,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:43,DREAM_Sensors_4,2026-05-16 20:01:42,1778961702,20:01:42,5903.2,18.55,NAN,NAN,1008.84,NAN,1.327,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:43,DREAM_BotFan_1,2026-05-16 20:01:42,1778961702,2026-05-16 20:01:42,21105.7,15.34,94.16,449.0,NAN,0.102,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:01:43,DREAM_Sensors_3,2026-05-16 20:01:43,1778961703,20:01:43,5923.6,22.97,61.90,480.0,NAN,1.068,0.076,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:43,DREAM_Sensors_2,2026-05-16 20:01:42,1778961702,20:01:42,5908.8,22.65,31.29,440.0,1008.12,1.890,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:43,DREAM_Sensors_1,2026-05-16 20:01:43,1778961703,20:01:43,5928.9,20.30,73.09,576.0,1008.72,0.641,0.103,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:44,DREAM_Sensors_4,2026-05-16 20:01:43,1778961703,20:01:43,5904.5,18.55,NAN,NAN,1008.8,NAN,1.448,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:45,DREAM_Sensors_4,2026-05-16 20:01:44,1778961704,20:01:44,5905.9,18.55,NAN,NAN,1008.84,NAN,1.542,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:47,DREAM_Sensors_4,2026-05-16 20:01:46,1778961706,20:01:46,5907.2,18.54,NAN,NAN,1008.79,NAN,1.409,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:48,DREAM_BotFan_1,2026-05-16 20:01:47,1778961707,2026-05-16 20:01:47,21110.6,15.32,94.15,447.0,NAN,0.102,NAN,NAN,NAN,91.0,5959.5,9.1
2026-05-16 20:01:48,DREAM_Sensors_4,2026-05-16 20:01:47,1778961707,20:01:47,5908.6,18.55,NAN,NAN,1008.82,NAN,1.570,494.0,703.3,NAN,NAN,NAN
2026-05-16 20:01:48,DREAM_Sensors_3,2026-05-16 20:01:48,1778961708,20:01:48,5928.6,22.94,61.94,480.0,NAN,1.065,0.030,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:48,DREAM_Sensors_2,2026-05-16 20:01:47,1778961707,20:01:47,5913.8,22.63,31.29,442.0,1008.12,1.887,NAN,NAN,NAN,NAN,NAN,NAN
2026-05-16 20:01:49,DREAM_Sensors_1,2026-05-16 20:01:48,1778961708,20:01:48,5933.9,20.30,73.11,575.0,1008.71,0.641,0.317,NAN,NAN,NAN,NAN,NAN
