timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,dCdt_ppm_s,supply_ppm_s,storage_umol_s,mfc_setpoint_mln_min,mfc_actual_mln_min,co2_supplied_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,A_canopy_1_umol_mol_s,A_canopy_2_umol_s,A_canopy_area_umol_m2_s,control_note
2026-05-05 05:48:56,43340.0,479.226,478.933,440.000,-38.933,13.901600,100.999000,51.510200,0.717035,25.000000,94.930113,-0.00770204,0.00000000,-0.731156,0.000000,0.000000,0.000000,0.000000,37.448511,0.00770204,0.731156,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:02,43346.0,478.905,479.035,440.000,-39.035,13.901700,100.998000,51.505200,0.721360,25.000000,94.929173,-0.00550105,0.00000000,-0.522210,0.000000,0.000000,0.000000,0.000000,37.448511,0.00550105,0.522210,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:07,43351.0,478.793,479.042,440.000,-39.042,13.902100,100.996000,51.503500,0.721159,25.000000,94.927293,-0.00582465,0.00000000,-0.552918,0.000000,0.000000,0.000000,0.000000,37.448511,0.00582465,0.552918,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:13,43357.0,479.374,479.086,440.000,-39.086,13.903700,100.996000,51.503500,0.718630,25.000000,94.927293,0.00716003,0.00000000,0.679682,0.000000,0.000000,0.000000,0.000000,37.448511,-0.00716003,-0.679682,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:19,43363.0,478.994,479.069,440.000,-39.069,13.902200,101.001000,51.508500,0.715258,25.000000,94.931992,0.00392083,0.00000000,0.372212,0.000000,0.000000,0.000000,0.000000,37.448511,-0.00392083,-0.372212,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:24,43368.0,478.933,479.065,440.000,-39.065,13.906300,100.999000,51.498500,0.721692,25.000000,94.930113,-0.00177430,0.00000000,-0.168435,0.000000,0.000000,0.000000,0.000000,37.448511,0.00177430,0.168435,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:30,43374.0,479.771,479.139,440.000,-39.139,13.900900,101.001000,51.496900,0.712727,25.000000,94.931992,0.00650035,0.00000000,0.617091,0.000000,0.000000,0.000000,0.000000,37.448511,-0.00650035,-0.617091,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:35,43379.0,479.012,479.093,440.000,-39.093,13.901300,100.994000,51.506800,0.715725,25.000000,94.925413,0.00268998,0.00000000,0.255347,0.000000,0.000000,0.000000,0.000000,37.448511,-0.00268998,-0.255347,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:40,43384.0,479.265,478.944,440.000,-38.944,13.894500,100.997000,51.510200,0.720521,25.000000,94.928233,-0.00545843,0.00000000,-0.518159,0.000000,0.000000,0.000000,0.000000,37.448511,0.00545843,0.518159,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:46,43390.0,478.880,479.023,440.000,-39.023,13.900600,100.998000,51.508500,0.722212,25.000000,94.929173,-0.00118203,0.00000000,-0.112209,0.000000,0.000000,0.000000,0.000000,37.448511,0.00118203,0.112209,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:52,43396.0,478.899,479.013,440.000,-39.013,13.909100,100.999000,51.506900,0.724741,25.000000,94.930113,-0.00369216,0.00000000,-0.350497,0.000000,0.000000,0.000000,0.000000,37.448511,0.00369216,0.350497,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:49:57,43401.0,478.991,478.992,440.000,-38.992,13.898700,101.001000,51.506800,0.718173,25.000000,94.931992,-0.00605035,0.00000000,-0.574371,0.000000,0.000000,0.000000,0.000000,37.448511,0.00605035,0.574371,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:02,43406.0,478.586,478.933,440.000,-38.933,13.898000,100.999000,51.506800,0.714980,25.000000,94.930113,-0.00354418,0.07749725,-0.336450,0.000000,9.893750,7.356823,7.467393,37.455978,0.08104144,7.693273,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:08,43412.0,478.690,478.843,440.000,-38.843,13.905000,101.000000,51.508500,0.720529,25.000000,94.931053,-0.00952787,0.00000000,-0.904491,0.000000,0.000000,0.000000,0.000000,37.468061,0.00952787,0.904491,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:14,43418.0,479.408,478.952,440.000,-38.952,13.903100,100.996000,51.505200,0.722689,25.000000,94.927293,-0.00053832,0.00000000,-0.051101,0.000000,0.000000,0.000000,0.000000,37.468061,0.00053832,0.051101,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:19,43423.0,478.900,479.051,440.000,-39.051,13.899800,100.998000,51.508500,0.726460,25.000000,94.929173,0.00248770,0.00000000,0.236155,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00248770,-0.236155,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:25,43429.0,478.723,479.110,440.000,-39.110,13.898700,101.001000,51.508500,0.723211,25.000000,94.931992,0.01109089,0.00000000,1.052881,0.000000,0.000000,0.000000,0.000000,37.468061,-0.01109089,-1.052881,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:30,43434.0,478.782,479.132,440.000,-39.132,13.906600,101.001000,51.503500,0.717058,25.000000,94.931992,0.01389186,0.00000000,1.318782,0.000000,0.000000,0.000000,0.000000,37.468061,-0.01389186,-1.318782,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:36,43440.0,479.413,479.155,440.000,-39.155,13.896900,101.001000,51.511800,0.717381,25.000000,94.931992,0.00533583,0.00000000,0.506541,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00533583,-0.506541,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:41,43445.0,478.735,479.077,440.000,-39.077,13.902000,100.998000,51.505200,0.715594,25.000000,94.929173,-0.00157189,0.00000000,-0.149219,0.000000,0.000000,0.000000,0.000000,37.468061,0.00157189,0.149219,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:47,43451.0,478.959,479.016,440.000,-39.016,13.904700,100.998000,51.508500,0.719604,25.000000,94.929173,-0.00643520,0.00000000,-0.610889,0.000000,0.000000,0.000000,0.000000,37.468061,0.00643520,0.610889,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:52,43456.0,479.226,478.975,440.000,-38.975,13.895000,101.004000,51.503500,0.709165,25.000000,94.934812,-0.00751840,0.00000000,-0.713758,0.000000,0.000000,0.000000,0.000000,37.468061,0.00751840,0.713758,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:50:58,43462.0,479.220,479.013,440.000,-39.013,13.901500,100.998000,51.505200,0.717087,25.000000,94.929173,-0.00368804,0.00000000,-0.350103,0.000000,0.000000,0.000000,0.000000,37.468061,0.00368804,0.350103,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:03,43467.0,479.194,479.063,440.000,-39.063,13.904600,101.001000,51.510200,0.720444,25.000000,94.931992,-0.00392929,0.00000000,-0.373015,0.000000,0.000000,0.000000,0.000000,37.468061,0.00392929,0.373015,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:09,43473.0,479.276,479.132,440.000,-39.132,13.905900,101.000000,51.500200,0.717599,25.000000,94.931053,0.00908282,0.00000000,0.862242,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00908282,-0.862242,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:14,43478.0,479.233,479.263,440.000,-39.263,13.929400,100.999000,51.506800,0.718204,25.000000,94.930113,0.01330511,0.00000000,1.263056,0.000000,0.000000,0.000000,0.000000,37.468061,-0.01330511,-1.263056,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:20,43484.0,479.099,479.178,440.000,-39.178,13.898900,101.000000,51.503500,0.716029,25.000000,94.931053,0.00556656,0.00000000,0.528439,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00556656,-0.528439,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:25,43489.0,479.138,479.099,440.000,-39.099,13.897400,101.001000,51.508500,0.713514,25.000000,94.931992,0.00230451,0.00000000,0.218772,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00230451,-0.218772,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:31,43495.0,479.325,479.132,440.000,-39.132,13.900400,101.001000,51.508500,0.715765,25.000000,94.931992,-0.00261290,0.00000000,-0.248048,0.000000,0.000000,0.000000,0.000000,37.468061,0.00261290,0.248048,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:36,43500.0,478.946,479.109,440.000,-39.109,13.900700,101.000000,51.508500,0.717460,25.000000,94.931053,-0.00704384,0.00000000,-0.668679,0.000000,0.000000,0.000000,0.000000,37.468061,0.00704384,0.668679,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:42,43506.0,479.350,479.104,440.000,-39.104,13.901500,101.000000,51.501800,0.717940,25.000000,94.931053,0.00260118,0.00000000,0.246932,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00260118,-0.246932,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:47,43511.0,478.935,479.096,440.000,-39.096,13.889900,100.999000,51.510200,0.720233,25.000000,94.930113,-0.00071499,0.00000000,-0.067874,0.000000,0.000000,0.000000,0.000000,37.468061,0.00071499,0.067874,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:53,43517.0,479.090,479.052,440.000,-39.052,13.904500,101.001000,51.506800,0.716671,25.000000,94.931992,-0.00447884,0.00000000,-0.425185,0.000000,0.000000,0.000000,0.000000,37.468061,0.00447884,0.425185,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:51:59,43523.0,479.112,479.120,440.000,-39.120,13.897500,100.999000,51.505200,0.723295,25.000000,94.930113,0.00242201,0.00000000,0.229922,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00242201,-0.229922,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:04,43528.0,479.043,479.118,440.000,-39.118,13.908800,101.004000,51.508500,0.714087,25.000000,94.934812,0.00110513,0.00000000,0.104915,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00110513,-0.104915,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:10,43534.0,479.241,479.130,440.000,-39.130,13.907000,101.004000,51.508500,0.713540,25.000000,94.934812,0.00253928,0.00000000,0.241066,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00253928,-0.241066,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:15,43539.0,479.073,479.017,440.000,-39.017,13.901500,101.002000,51.503500,0.715887,25.000000,94.932932,-0.00137358,0.00000000,-0.130398,0.000000,0.000000,0.000000,0.000000,37.468061,0.00137358,0.130398,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:21,43545.0,479.002,478.953,440.000,-38.953,13.896000,101.001000,51.501800,0.713312,25.000000,94.931992,-0.00665954,0.00000000,-0.632204,0.000000,0.000000,0.000000,0.000000,37.468061,0.00665954,0.632204,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:26,43550.0,478.933,478.924,440.000,-38.924,13.895300,101.000000,51.505200,0.720705,25.000000,94.931053,-0.01004025,0.00000000,-0.953131,0.000000,0.000000,0.000000,0.000000,37.468061,0.01004025,0.953131,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:32,43556.0,479.001,478.995,440.000,-38.995,13.898700,101.003000,51.505200,0.709808,25.000000,94.933872,0.00197932,0.00000000,0.187905,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00197932,-0.187905,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:37,43561.0,479.135,479.102,440.000,-39.102,13.899000,101.001000,51.501900,0.721361,25.000000,94.931992,0.00572946,0.00000000,0.543909,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00572946,-0.543909,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:43,43567.0,478.955,479.132,440.000,-39.132,13.904900,101.003000,51.503500,0.716786,25.000000,94.933872,0.00662252,0.00000000,0.628701,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00662252,-0.628701,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:48,43572.0,478.639,479.061,440.000,-39.061,13.896700,100.999000,51.501800,0.715722,25.000000,94.930113,0.00344316,0.00000000,0.326860,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00344316,-0.326860,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:54,43578.0,478.844,479.048,440.000,-39.048,13.894000,101.000000,51.505200,0.716619,25.000000,94.931053,-0.00010743,0.00000000,-0.010198,0.000000,0.000000,0.000000,0.000000,37.468061,0.00010743,0.010198,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:52:59,43583.0,478.861,479.065,440.000,-39.065,13.893700,101.002000,51.503500,0.720898,25.000000,94.932932,0.00004004,0.00000000,0.003801,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00004004,-0.003801,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:05,43589.0,478.746,478.999,440.000,-38.999,13.902700,101.003000,51.503500,0.715942,25.000000,94.933872,-0.00622572,0.00000000,-0.591032,0.000000,0.000000,0.000000,0.000000,37.468061,0.00622572,0.591032,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:10,43594.0,479.308,479.089,440.000,-39.089,13.891300,101.000000,51.506800,0.714396,25.000000,94.931053,-0.00033101,0.00000000,-0.031423,0.000000,0.000000,0.000000,0.000000,37.468061,0.00033101,0.031423,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:16,43600.0,478.960,479.067,440.000,-39.067,13.900500,100.999000,51.498500,0.714992,25.000000,94.930113,0.00350503,0.00000000,0.332733,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00350503,-0.332733,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:21,43605.0,479.224,479.026,440.000,-39.026,13.895300,101.005000,51.508500,0.713393,25.000000,94.935752,-0.00374437,0.00000000,-0.355475,0.000000,0.000000,0.000000,0.000000,37.468061,0.00374437,0.355475,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:27,43611.0,479.321,479.121,440.000,-39.121,13.897700,101.002000,51.506900,0.718671,25.000000,94.932932,0.00364382,0.00000000,0.345919,0.000000,0.000000,0.000000,0.000000,37.468061,-0.00364382,-0.345919,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:32,43616.0,478.632,479.010,440.000,-39.010,13.896400,101.002000,51.510100,0.716893,25.000000,94.932932,-0.00353636,0.00000000,-0.335717,0.000000,0.000000,0.000000,0.000000,37.468061,0.00353636,0.335717,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:38,43622.0,479.097,479.007,440.000,-39.007,13.896400,100.999000,51.510100,0.719637,25.000000,94.930113,-0.00393468,0.00000000,-0.373519,0.000000,0.000000,0.000000,0.000000,37.468061,0.00393468,0.373519,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:43,43627.0,479.552,479.080,440.000,-39.080,13.894500,101.003000,51.503500,0.711764,25.000000,94.933872,0.00396243,0.05061844,0.376169,0.000000,6.462500,4.805404,4.886357,37.481119,0.04665601,4.429236,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:49,43633.0,478.954,479.108,440.000,-39.108,13.901100,101.001000,51.505200,0.714973,25.000000,94.931992,-0.00050396,0.00000000,-0.047842,0.000000,0.000000,0.000000,0.000000,37.491059,0.00050396,0.047842,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:53:54,43638.0,479.130,478.996,440.000,-38.996,13.902300,101.000000,51.508500,0.719209,25.000000,94.931053,-0.00031907,0.00000000,-0.030290,0.000000,0.000000,0.000000,0.000000,37.491059,0.00031907,0.030290,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:00,43644.0,478.969,479.087,440.000,-39.087,13.899100,101.000000,51.510100,0.721542,25.000000,94.931053,0.00180693,0.00000000,0.171534,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00180693,-0.171534,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:05,43649.0,478.681,478.984,440.000,-38.984,13.887700,101.002000,51.508500,0.711031,25.000000,94.932932,-0.00524159,0.00000000,-0.497599,0.000000,0.000000,0.000000,0.000000,37.491059,0.00524159,0.497599,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:11,43655.0,479.249,479.003,440.000,-39.003,13.900000,100.998000,51.505200,0.726710,25.000000,94.929173,-0.00503843,0.00000000,-0.478294,0.000000,0.000000,0.000000,0.000000,37.491059,0.00503843,0.478294,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:16,43660.0,479.073,479.101,440.000,-39.101,13.900800,101.001000,51.505200,0.716015,25.000000,94.931992,0.00576185,0.00000000,0.546984,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00576185,-0.546984,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:22,43666.0,478.685,479.096,440.000,-39.096,13.899800,101.003000,51.506800,0.714036,25.000000,94.933872,-0.00008229,0.00000000,-0.007812,0.000000,0.000000,0.000000,0.000000,37.491059,0.00008229,0.007812,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:27,43671.0,478.914,479.061,440.000,-39.061,13.894800,101.003000,51.501800,0.719069,25.000000,94.933872,0.00154221,0.00000000,0.146408,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00154221,-0.146408,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:33,43677.0,478.999,479.044,440.000,-39.044,13.896700,101.000000,51.506800,0.712996,25.000000,94.931053,-0.00275850,0.00000000,-0.261867,0.000000,0.000000,0.000000,0.000000,37.491059,0.00275850,0.261867,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:38,43682.0,478.727,479.034,440.000,-39.034,13.892200,100.999000,51.506800,0.721192,25.000000,94.930113,-0.00316671,0.00000000,-0.300616,0.000000,0.000000,0.000000,0.000000,37.491059,0.00316671,0.300616,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:44,43688.0,479.156,479.090,440.000,-39.090,13.894600,100.998000,51.503500,0.721590,25.000000,94.929173,0.00033730,0.00000000,0.032020,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00033730,-0.032020,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:49,43693.0,479.271,479.127,440.000,-39.127,13.891200,100.999000,51.506800,0.720682,25.000000,94.930113,0.00323334,0.00000000,0.306941,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00323334,-0.306941,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:54:55,43699.0,478.714,479.053,440.000,-39.053,13.901900,100.999000,51.503500,0.716539,25.000000,94.930113,-0.00058977,0.00000000,-0.055987,0.000000,0.000000,0.000000,0.000000,37.491059,0.00058977,0.055987,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:00,43704.0,479.348,479.047,440.000,-39.047,13.896900,101.002000,51.508500,0.715816,25.000000,94.932932,0.00222435,0.00000000,0.211164,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00222435,-0.211164,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:06,43710.0,478.666,479.047,440.000,-39.047,13.903500,101.000000,51.501900,0.717962,25.000000,94.931053,-0.00243758,0.00000000,-0.231402,0.000000,0.000000,0.000000,0.000000,37.491059,0.00243758,0.231402,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:11,43715.0,479.071,478.866,440.000,-38.866,13.899800,101.001000,51.503500,0.715709,25.000000,94.931992,-0.01350644,0.00000000,-1.282194,0.000000,0.000000,0.000000,0.000000,37.491059,0.01350644,1.282194,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:17,43721.0,478.636,478.938,440.000,-38.938,13.900900,101.003000,51.506800,0.715845,25.000000,94.933872,-0.00789410,0.00000000,-0.749418,0.000000,0.000000,0.000000,0.000000,37.491059,0.00789410,0.749418,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:22,43726.0,478.828,478.942,440.000,-38.942,13.906500,101.000000,51.506800,0.716717,25.000000,94.931053,-0.00301768,0.00000000,-0.286471,0.000000,0.000000,0.000000,0.000000,37.491059,0.00301768,0.286471,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:28,43732.0,478.834,479.025,440.000,-39.025,13.923200,101.001000,51.501800,0.715793,25.000000,94.931992,-0.00004134,0.00000000,-0.003925,0.000000,0.000000,0.000000,0.000000,37.491059,0.00004134,0.003925,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:33,43737.0,479.091,479.048,440.000,-39.048,13.897700,101.001000,51.506800,0.714464,25.000000,94.931992,0.00817048,0.00000000,0.775640,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00817048,-0.775640,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:39,43743.0,479.076,479.105,440.000,-39.105,13.901600,101.002000,51.503500,0.718694,25.000000,94.932932,0.00446991,0.00000000,0.424342,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00446991,-0.424342,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:44,43748.0,479.109,479.106,440.000,-39.106,13.898100,101.004000,51.506800,0.713652,25.000000,94.934812,0.00618312,0.00000000,0.586993,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00618312,-0.586993,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:50,43754.0,479.166,479.014,440.000,-39.014,13.897400,100.998000,51.500200,0.719722,25.000000,94.929173,-0.00128673,0.00000000,-0.122148,0.000000,0.000000,0.000000,0.000000,37.491059,0.00128673,0.122148,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:55:55,43759.0,479.450,479.024,440.000,-39.024,13.896500,101.002000,51.505200,0.722886,25.000000,94.932932,0.00493085,0.00000000,0.468100,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00493085,-0.468100,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:01,43765.0,479.037,479.030,440.000,-39.030,13.890200,100.998000,51.501900,0.714049,25.000000,94.929173,-0.00426886,0.00000000,-0.405239,0.000000,0.000000,0.000000,0.000000,37.491059,0.00426886,0.405239,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:07,43771.0,478.872,479.032,440.000,-39.032,13.893400,101.001000,51.496900,0.714351,25.000000,94.931992,-0.00115431,0.00000000,-0.109581,0.000000,0.000000,0.000000,0.000000,37.491059,0.00115431,0.109581,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:12,43776.0,479.268,479.070,440.000,-39.070,13.893900,101.001000,51.503500,0.716334,25.000000,94.931992,0.00126290,0.00000000,0.119889,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00126290,-0.119889,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:18,43782.0,478.888,479.105,440.000,-39.105,13.931600,100.999000,51.506800,0.715087,25.000000,94.930113,0.00614853,0.00000000,0.583680,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00614853,-0.583680,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:23,43787.0,479.355,479.089,440.000,-39.089,13.894800,101.001000,51.508500,0.716658,25.000000,94.931992,0.00208975,0.00000000,0.198384,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00208975,-0.198384,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:29,43793.0,478.901,479.044,440.000,-39.044,13.891600,101.001000,51.500200,0.717543,25.000000,94.931992,-0.00066386,0.00000000,-0.063021,0.000000,0.000000,0.000000,0.000000,37.491059,0.00066386,0.063021,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:34,43798.0,478.770,478.983,440.000,-38.983,13.895400,101.000000,51.511800,0.715492,25.000000,94.931053,-0.00543546,0.00000000,-0.515994,0.000000,0.000000,0.000000,0.000000,37.491059,0.00543546,0.515994,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:40,43804.0,479.248,479.058,440.000,-39.058,13.894800,101.000000,51.505200,0.718029,25.000000,94.931053,-0.00189462,0.00000000,-0.179859,0.000000,0.000000,0.000000,0.000000,37.491059,0.00189462,0.179859,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:45,43809.0,479.547,479.097,440.000,-39.097,13.894900,100.999000,51.503500,0.717926,25.000000,94.930113,0.00102391,0.00000000,0.097200,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00102391,-0.097200,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:51,43815.0,479.173,479.068,440.000,-39.068,13.893600,101.000000,51.508500,0.721353,25.000000,94.931053,-0.00042173,0.00000000,-0.040035,0.000000,0.000000,0.000000,0.000000,37.491059,0.00042173,0.040035,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:56:56,43820.0,479.641,479.103,440.000,-39.103,13.891000,101.001000,51.501800,0.716567,25.000000,94.931992,0.00596279,0.00000000,0.566059,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00596279,-0.566059,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:02,43826.0,479.027,479.127,440.000,-39.127,13.893200,101.001000,51.506800,0.716755,25.000000,94.931992,0.00471167,0.00000000,0.447288,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00471167,-0.447288,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:07,43831.0,479.705,479.186,440.000,-39.186,13.895700,101.002000,51.503500,0.713181,25.000000,94.932932,0.00680779,0.00000000,0.646284,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00680779,-0.646284,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:13,43837.0,479.209,479.155,440.000,-39.155,13.898800,101.001000,51.503500,0.717979,25.000000,94.931992,-0.00012014,0.00000000,-0.011405,0.000000,0.000000,0.000000,0.000000,37.491059,0.00012014,0.011405,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:18,43842.0,479.261,479.092,440.000,-39.092,13.899000,101.001000,51.501800,0.713370,25.000000,94.931992,0.00407480,0.00000000,0.386829,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00407480,-0.386829,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:24,43848.0,478.885,479.079,440.000,-39.079,13.897600,101.001000,51.508500,0.716733,25.000000,94.931992,-0.00547296,0.00000000,-0.519559,0.000000,0.000000,0.000000,0.000000,37.491059,0.00547296,0.519559,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:29,43853.0,478.890,479.079,440.000,-39.079,13.900100,101.003000,51.500200,0.715341,25.000000,94.933872,-0.00026453,0.00000000,-0.025113,0.000000,0.000000,0.000000,0.000000,37.491059,0.00026453,0.025113,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:35,43859.0,479.432,479.134,440.000,-39.134,13.901600,101.001000,51.505200,0.718130,25.000000,94.931992,-0.00190073,0.00000000,-0.180440,0.000000,0.000000,0.000000,0.000000,37.491059,0.00190073,0.180440,,CO2 >= target/cutoff; MFC forced zero
2026-05-05 05:57:40,43864.0,479.186,479.130,440.000,-39.130,13.896800,101.005000,51.508500,0.712074,25.000000,94.935752,0.00261178,0.00000000,0.247951,0.000000,0.000000,0.000000,0.000000,37.491059,-0.00261178,-0.247951,,CO2 >= target/cutoff; MFC forced zero
