timestamp,elapsed_s,li850_co2_ppm,co2_avg_ppm,target_co2_ppm,co2_error_ppm,li850_h2o_mmol_mol,li850_cellpres_kpa,li850_celltemp_c,li850_flowrate,chamber_air_temp_c,chamber_air_mol,dCdt_ppm_s,supply_ppm_s,storage_umol_s,mfc_setpoint_mln_min,mfc_actual_mln_min,co2_supplied_umol_s,co2_supplied_umol_step,co2_supplied_mmol_total,A_canopy_1_umol_mol_s,A_canopy_2_umol_s,A_canopy_area_umol_m2_s,control_note
2026-05-04 17:34:35,0.0,436.041,436.041,440.000,3.959,14.536200,101.068000,51.506800,0.724784,25.000000,94.994967,,,,15.836000,0.000000,0.000000,0.000000,0.000000,,,,CO2 below target; MFC adding CO2
2026-05-04 17:40:03,328.3,437.953,437.823,440.000,2.177,14.569300,101.069000,51.508500,0.716912,25.000000,94.995906,0.01198508,0.07597592,1.138534,8.707200,9.706250,7.217401,7.260507,1.503210,0.06399084,6.078867,,CO2 below target; MFC adding CO2
2026-05-04 17:40:09,334.3,437.812,437.948,440.000,2.052,14.565300,101.067000,51.505200,0.716679,25.000000,94.994027,0.01571774,0.06810082,1.493091,8.208000,8.700000,6.469171,6.518949,1.542453,0.05238308,4.976080,,CO2 below target; MFC adding CO2
2026-05-04 17:40:15,340.2,438.459,437.989,440.000,2.011,14.576900,101.068000,51.510200,0.715171,25.000000,94.994967,0.02485834,0.06423527,2.361417,8.043600,8.206250,6.102027,6.141470,1.579221,0.03937693,3.740610,,CO2 below target; MFC adding CO2
2026-05-04 17:40:20,345.3,438.258,438.254,440.000,1.746,14.569200,101.066000,51.501800,0.713280,25.000000,94.993087,0.02672800,0.05963773,2.538976,0.000000,7.618750,5.665172,6.033677,1.609199,0.03290973,3.126196,,within lower deadband; MFC zero
2026-05-04 17:40:26,351.2,438.927,438.630,440.000,1.370,14.568400,101.066000,51.506800,0.719793,25.000000,94.993087,0.04102123,0.00000000,3.896733,0.000000,0.000000,0.000000,0.000000,1.609199,-0.04102123,-3.896733,,within lower deadband; MFC zero
2026-05-04 17:40:31,356.3,438.319,438.679,440.000,1.321,14.592800,101.068000,51.505200,0.712567,25.000000,94.994967,0.03286335,0.00000000,3.121853,0.000000,0.000000,0.000000,0.000000,1.609199,-0.03286335,-3.121853,,within lower deadband; MFC zero
2026-05-04 17:40:37,362.2,438.340,438.502,440.000,1.498,14.578800,101.069000,51.508500,0.714837,25.000000,94.995906,0.02438634,0.00000000,2.316602,0.000000,0.000000,0.000000,0.000000,1.609199,-0.02438634,-2.316602,,within lower deadband; MFC zero
2026-05-04 17:40:43,368.2,438.581,438.452,440.000,1.548,14.574500,101.067000,51.503500,0.716028,25.000000,94.994027,-0.00503474,0.00000000,-0.478270,0.000000,0.000000,0.000000,0.000000,1.609199,0.00503474,0.478270,,within lower deadband; MFC zero
2026-05-04 17:40:48,373.2,438.019,438.267,440.000,1.733,14.573600,101.069000,51.501900,0.713139,25.000000,94.995906,-0.01643698,0.00000000,-1.561446,0.000000,0.000000,0.000000,0.000000,1.609199,0.01643698,1.561446,,within lower deadband; MFC zero
2026-05-04 17:40:54,379.2,437.890,437.965,440.000,2.035,14.576000,101.067000,51.515100,0.714706,25.000000,94.994027,-0.03265346,0.00000000,-3.101883,8.139600,0.000000,0.000000,0.000000,1.609199,0.03265346,3.101883,,CO2 below target; MFC adding CO2
2026-05-04 17:40:59,384.3,438.180,437.920,440.000,2.080,14.570100,101.066000,51.503500,0.714201,25.000000,94.993087,-0.02273850,0.06154575,-2.160000,8.320000,7.862500,5.846420,5.900071,1.641003,0.08428424,8.006421,,CO2 below target; MFC adding CO2
2026-05-04 17:41:05,390.2,438.006,437.832,440.000,2.168,14.568000,101.067000,51.503500,0.718970,25.000000,94.994027,-0.02330049,0.05704422,-2.213407,8.671200,7.287500,5.418860,5.449786,1.677505,0.08034471,7.632267,,CO2 below target; MFC adding CO2
2026-05-04 17:41:10,395.2,437.517,437.666,440.000,2.334,14.585600,101.066000,51.513500,0.716058,25.000000,94.993087,-0.02645287,0.06731872,-2.512840,9.337200,8.600000,6.394813,6.430050,1.708755,0.09377159,8.907652,,CO2 below target; MFC adding CO2
2026-05-04 17:41:16,401.2,437.504,437.716,440.000,2.284,14.598300,101.069000,51.503500,0.716834,25.000000,94.995906,-0.00919178,0.07308952,-0.873182,9.135600,9.337500,6.943205,6.993843,1.749934,0.08228130,7.816387,,CO2 below target; MFC adding CO2
2026-05-04 17:41:21,406.3,437.640,437.808,440.000,2.192,14.578000,101.069000,51.503500,0.711710,25.000000,94.995906,-0.00555015,0.07137725,-0.527242,8.770000,9.118750,6.780546,6.837254,1.783955,0.07692740,7.307788,,CO2 below target; MFC adding CO2
2026-05-04 17:41:27,412.2,437.604,437.847,440.000,2.153,14.584100,101.068000,51.511800,0.717131,25.000000,94.994967,0.00532501,0.06854045,0.505849,8.613200,8.756250,6.510998,6.551680,1.823157,0.06321544,6.005149,,CO2 below target; MFC adding CO2
2026-05-04 17:41:33,418.2,438.397,438.035,440.000,1.965,14.572600,101.066000,51.505200,0.714565,25.000000,94.993087,0.01481002,0.06433438,1.406850,0.000000,8.218750,6.111322,6.436251,1.861581,0.04952436,4.704472,,within lower deadband; MFC zero
2026-05-04 17:41:38,423.2,438.189,438.165,440.000,1.835,14.578200,101.067000,51.508500,0.720469,25.000000,94.994027,0.01930694,0.00000000,1.834044,0.000000,0.000000,0.000000,0.000000,1.861581,-0.01930694,-1.834044,,within lower deadband; MFC zero
2026-05-04 17:41:44,429.2,438.288,438.159,440.000,1.841,14.577800,101.066000,51.505200,0.718126,25.000000,94.993087,0.02121324,0.00000000,2.015111,0.000000,0.000000,0.000000,0.000000,1.861581,-0.02121324,-2.015111,,within lower deadband; MFC zero
2026-05-04 17:41:49,434.3,437.770,438.177,440.000,1.823,14.571600,101.066000,51.500200,0.715096,25.000000,94.993087,0.01125853,0.00000000,1.069483,0.000000,0.000000,0.000000,0.000000,1.861581,-0.01125853,-1.069483,,within lower deadband; MFC zero
2026-05-04 17:41:55,440.2,438.064,438.015,440.000,1.985,14.573100,101.067000,51.508500,0.715967,25.000000,94.994027,-0.00185115,0.00000000,-0.175848,0.000000,0.000000,0.000000,0.000000,1.861581,0.00185115,0.175848,,within lower deadband; MFC zero
2026-05-04 17:42:00,445.3,437.475,438.054,440.000,1.946,14.581100,101.067000,51.510200,0.715044,25.000000,94.994027,-0.00345691,0.00000000,-0.328386,0.000000,0.000000,0.000000,0.000000,1.861581,0.00345691,0.328386,,within lower deadband; MFC zero
2026-05-04 17:42:06,451.2,437.530,437.775,440.000,2.225,14.576300,101.068000,51.503500,0.712058,25.000000,94.994967,-0.02266697,0.00000000,-2.153248,8.899600,0.000000,0.000000,0.000000,1.861581,0.02266697,2.153248,,CO2 below target; MFC adding CO2
2026-05-04 17:42:12,457.2,437.522,437.498,440.000,2.502,14.577500,101.067000,51.501900,0.714250,25.000000,94.994027,-0.02941885,0.06810082,-2.794615,10.008400,8.700000,6.469171,6.527151,1.902734,0.09751967,9.263786,,CO2 below target; MFC adding CO2
2026-05-04 17:42:17,462.2,438.001,437.466,440.000,2.534,14.572000,101.065000,51.513500,0.714368,25.000000,94.992147,-0.02521795,0.07778911,-2.395507,10.134000,9.937500,7.389355,7.434839,1.939055,0.10300706,9.784862,,CO2 below target; MFC adding CO2
2026-05-04 17:42:23,468.2,437.486,437.451,440.000,2.549,14.586200,101.066000,51.506800,0.720202,25.000000,94.993087,-0.02458085,0.16061581,-2.335011,10.197600,20.518750,15.257391,14.901713,1.991320,0.18519666,17.592402,,CO2 below target; MFC adding CO2
2026-05-04 17:42:28,473.2,437.572,437.522,440.000,2.478,14.579000,101.065000,51.501800,0.714392,25.000000,94.992147,-0.00434895,0.07754449,-0.413116,9.910400,9.906250,7.366118,7.412000,2.026133,0.08189345,7.779234,,CO2 below target; MFC adding CO2
2026-05-04 17:42:34,479.2,437.610,437.469,440.000,2.531,14.575700,101.065000,51.508500,0.716980,25.000000,94.992147,-0.00160478,0.07734880,-0.152441,10.125600,9.881250,7.347528,7.417929,2.070074,0.07895358,7.499970,,CO2 below target; MFC adding CO2
2026-05-04 17:42:40,485.2,437.925,437.692,440.000,2.308,14.581300,101.062000,51.513500,0.716570,25.000000,94.989327,0.01339105,0.07925919,1.272007,9.231600,10.125000,7.528777,7.597498,2.115089,0.06586813,6.256770,,CO2 below target; MFC adding CO2
2026-05-04 17:42:45,490.2,438.137,438.119,440.000,1.881,14.589600,101.066000,51.510200,0.719075,25.000000,94.993087,0.02947711,0.06790580,2.800122,0.000000,8.675000,6.450581,6.923246,2.149264,0.03842869,3.650459,,within lower deadband; MFC zero
2026-05-04 17:42:51,496.2,438.315,438.054,440.000,1.946,14.585000,101.065000,51.508500,0.716009,25.000000,94.992147,0.02829884,0.00000000,2.688168,0.000000,0.000000,0.000000,0.000000,2.149264,-0.02829884,-2.688168,,within lower deadband; MFC zero
2026-05-04 17:42:56,501.2,438.196,438.079,440.000,1.921,14.587000,101.067000,51.501900,0.716549,25.000000,94.994027,0.02981067,0.00000000,2.831835,0.000000,0.000000,0.000000,0.000000,2.149264,-0.02981067,-2.831835,,within lower deadband; MFC zero
2026-05-04 17:43:02,507.2,438.492,438.156,440.000,1.844,14.580100,101.065000,51.510200,0.718350,25.000000,94.992147,0.01202289,0.00000000,1.142080,0.000000,0.000000,0.000000,0.000000,2.149264,-0.01202289,-1.142080,,within lower deadband; MFC zero
2026-05-04 17:43:07,512.2,437.984,438.125,440.000,1.875,14.588500,101.065000,51.510200,0.712072,25.000000,94.992147,0.00501133,0.00000000,0.476037,0.000000,0.000000,0.000000,0.000000,2.149264,-0.00501133,-0.476037,,within lower deadband; MFC zero
2026-05-04 17:43:13,518.2,437.749,438.049,440.000,1.951,14.581500,101.068000,51.501800,0.714251,25.000000,94.994967,0.00048634,0.00000000,0.046200,0.000000,0.000000,0.000000,0.000000,2.149264,-0.00048634,-0.046200,,within lower deadband; MFC zero
2026-05-04 17:43:18,523.2,437.759,437.745,440.000,2.255,14.592600,101.067000,51.503500,0.715971,25.000000,94.994027,-0.01761734,0.00000000,-1.673542,9.020400,0.000000,0.000000,0.000000,2.149264,0.01761734,1.673542,,CO2 below target; MFC adding CO2
2026-05-04 17:43:24,529.2,437.557,437.469,440.000,2.531,14.584700,101.065000,51.510200,0.711548,25.000000,94.992147,-0.02880930,0.06849356,-2.736657,10.122400,8.750000,6.506350,6.563192,2.191770,0.09730286,9.243007,,CO2 below target; MFC adding CO2
2026-05-04 17:43:29,534.2,438.067,437.583,440.000,2.417,14.582300,101.067000,51.510200,0.711813,25.000000,94.994027,-0.02934923,0.07837465,-2.788002,9.667600,10.012500,7.445124,7.491985,2.229170,0.10772388,10.233125,,CO2 below target; MFC adding CO2
2026-05-04 17:43:35,540.2,437.291,437.486,440.000,2.514,14.582800,101.064000,51.508500,0.716603,25.000000,94.991207,-0.02377218,0.07651785,-2.258148,10.056400,9.775000,7.268523,7.157370,2.271925,0.10029003,9.526671,,CO2 below target; MFC adding CO2
2026-05-04 17:43:41,546.2,437.307,437.541,440.000,2.459,14.591100,101.065000,51.515200,0.714714,25.000000,94.992147,-0.00302198,0.07798481,-0.287065,9.834400,9.962500,7.407944,7.420658,2.316285,0.08100679,7.695009,,CO2 below target; MFC adding CO2
2026-05-04 17:43:46,551.2,438.209,437.661,440.000,2.339,14.584100,101.064000,51.513500,0.714520,25.000000,94.991207,0.00684741,0.06105772,0.650444,9.356000,7.800000,5.799946,5.729490,2.355591,0.05421031,5.149503,,CO2 below target; MFC adding CO2
